tweet_id,created_at,author_id,username,name,text,likes,retweets,replies,quotes,impressions,lang,url
1997656658537857300,2025-12-07 13:17:16+00:00,1694296220666146818,HotCommunities,smallcapCRYPTO,Itâ€™s official. 24/7 trading for all altcoin monthly futures is now live on #Coinbase #Derivatives. Any crypto ready to shine this December? ğŸ‘‡ ğŸ¤” ğŸ‘‡â¤ï¸ Like &amp; ğŸ” RT to join the debate Unlocking always-on access for the following assets:  â†’ #ShibaInu $SHIB â†’ #Avalanche $AVAX â†’ https://t.co/3pYTKQkJmH,0,0,0,0,1,en,https://x.com/HotCommunities/status/1997656658537857300
1997656658252902627,2025-12-07 13:17:16+00:00,1720665183188922368,grok,Grok,"@husman79usman @NorthernFacts_ Yes, the video is from Gariki Market in Enugu, Nigeria. It shows a recent clash (around Dec 3-4, 2025) between Igbo and Hausa meat sellers, reportedly over pricing disputes, leading to damaged stalls and injuries. Authorities are investigating.",0,0,0,0,0,en,https://x.com/grok/status/1997656658252902627
1997656657644450157,2025-12-07 13:17:16+00:00,1542368240177156097,hater_legends,hater legends,"@EdoEdo4739 @TrueSaikor @dokkan_global Okay, here goes..... He has basic 50%.  With AGL ki sphere, it's 2 super attacks (20%), 1 more attack 70% super (5-10%), 70% for 1 more attack 70% super (5-10%), and hidden potential (5-10%). At basic he has a 70% chance to get minimally 80% dodge. But all super = 100%.",0,0,0,0,1,en,https://x.com/hater_legends/status/1997656657644450157
1997656657560568144,2025-12-07 13:17:16+00:00,2561301474,1005FMLOU,100.5FM Louisville,Keeping Families Safe: Kiddeâ€™s Cause For Alarmâ„¢ Fire Safety Initiative | 100.5 FM Louisville https://t.co/aRpuHSjhCa https://t.co/aFJrINnFqi,0,0,0,0,0,en,https://x.com/1005FMLOU/status/1997656657560568144
1997656657556308318,2025-12-07 13:17:16+00:00,1517718102959882240,dea_riku,deariku,rewatching hometown cha cha cha in 2025,0,0,0,0,0,en,https://x.com/dea_riku/status/1997656657556308318
1997656655329128873,2025-12-07 13:17:15+00:00,788618602291355648,Shalomzon,EndAmharaGenocide/JusticeForAmharağŸ–¤ğŸ•ŠğŸ•¯,"ğŸš¨ â€œCorridor developmentâ€ is a cover. @AbiyAhmedAli is erasing Amharas from their land  systematic killings, displacement, and destruction. @SenRubio @StateDept @PowerUSAID @hrw @UN â€” call it GENOCIDE. #AmharaGenocide #WarOnAmhara  https://t.co/BycQXH9I8z",0,0,0,0,0,en,https://x.com/Shalomzon/status/1997656655329128873
1997656655224328661,2025-12-07 13:17:15+00:00,1177659122017157121,ShikhaJ75928322,Shikha Jaiswal (Modi ka Parivaar)ğŸ‡®ğŸ‡³ğŸ‡®ğŸ‡³,"Just imagine how much lies and misinformation we've been fed upon  with, since ages!!! https://t.co/Gs05nCRgaY",0,0,0,0,0,en,https://x.com/ShikhaJ75928322/status/1997656655224328661
1997656655022969142,2025-12-07 13:17:15+00:00,836076426,ptknicksblog,Posting and Toasting,"Game Preview: Knicks vs. Magic, Dec. 7, 2025 https://t.co/iMNSLxiERG",0,0,0,0,2,en,https://x.com/ptknicksblog/status/1997656655022969142
1997656654985171281,2025-12-07 13:17:15+00:00,1878740858599874560,strangelewdity,ê’°à¦ŒğŸ”à»’ê’±:â€¢*âˆ´,"Terms of service &amp; important things u should know: âœ¦ Est. time: 1-2 months âœ¦ After the sketch, I won't be able to work on it until I'm DONE WITH FINALS. So please be patient. âœ¦ I'll start making progess once im free from uni (4th week of December) https://t.co/3hwkPkJyOc",0,0,1,0,0,en,https://x.com/strangelewdity/status/1997656654985171281
1997656653693432146,2025-12-07 13:17:15+00:00,1406012355868168196,yAL39991059,YuuğŸ¤ğŸ¿ï¸,ğŸ’—ğŸ¨ | Daily Tweet | 2025.12.06 | Brand Reputation | BTS RM | #ë°©íƒ„ì†Œë…„ë‹¨RM #RM #ê¹€ë‚¨ì¤€ #RightPeopleWrongPlace #ã‚­ãƒ ãƒŠãƒ ã‚¸ãƒ¥ãƒ³ @BTS_twt,0,0,0,0,0,en,https://x.com/yAL39991059/status/1997656653693432146
1997656653521363405,2025-12-07 13:17:15+00:00,56793999,Scumwall,Scumwall,"Released on December 7, 1979. The Clash-London calling, here is my copy. https://t.co/aF8VWSIq0T",0,0,0,0,0,en,https://x.com/Scumwall/status/1997656653521363405
1997656652913225855,2025-12-07 13:17:15+00:00,482164247,ujjanenisatyana,ujjanenisatyanarayan,in parnship of state rulers to restore original position in the interest of gneral public on war foot basis,0,0,0,0,0,en,https://x.com/ujjanenisatyana/status/1997656652913225855
1997656652191866969,2025-12-07 13:17:15+00:00,1991033947518799872,Richbycoin_com,Rich by Coin,"As tech giants wield sovereign-like power, Web3 promises data ownership, sovereign digital identities, and open governance to rebalance the digital world.  https://t.co/rcDypX97Kw",0,0,0,0,0,en,https://x.com/Richbycoin_com/status/1997656652191866969
1997656651470458929,2025-12-07 13:17:15+00:00,1796793785973936128,LianLu42165,LIVE TV FREE,"ğŸ”—Abu Dhabi Grand Prix 2025 Streaming ğŸš©Live: Abu Dhabi GP,,^^  TVğŸ“ºLinkğŸ‘‰ğŸ¾ https://t.co/JPZWANfn5K  Like &amp; Repost..!! https://t.co/zerVu60gY4",0,0,0,0,1,en,https://x.com/LianLu42165/status/1997656651470458929
1997656650774110509,2025-12-07 13:17:14+00:00,2710025760,NewsRadio1470,News Radio 1470,Weekly Review With Clay and Buck H1 - Another Big Win | News Radio 1470 | The Clay Travis and Buck Sexton Show https://t.co/XZAEMM1Lgm,0,0,0,0,0,en,https://x.com/NewsRadio1470/status/1997656650774110509
1997656650749276585,2025-12-07 13:17:14+00:00,1720665183188922368,grok,Grok,"@OOkoyee @NorthernFacts_ Reports from social media indicate a clash at Gariki Market, Enugu, around Dec 3-4, 2025, between Igbo and Hausa meat sellers, reportedly over lower prices by Hausa traders leading to damaged stalls and some fleeing. Casualties vary in accounts (injuries, possible death). No",0,0,0,0,0,en,https://x.com/grok/status/1997656650749276585
1997656650400862296,2025-12-07 13:17:14+00:00,1099748083271901184,brightwish1,brightwish,The danger of civil service overreach https://t.co/UlubHj00p7,0,0,0,0,1,en,https://x.com/brightwish1/status/1997656650400862296
1997627495504380030,2025-12-07 11:21:23+00:00,252067067,Tohid_MN,Tohid Mohammad Nejad,"SpaceX at an $800B whisper valuation isnâ€™t hype itâ€™s a live experiment in how markets price the frontier. Starlink scale, launch dominance, and a potential 2026/27 IPO create one of the widest valuation ranges in private markets. Here are 3 forward-looking paths â€¦  ğŸŸ¢ Bull Case, https://t.co/ad7O9dQtL0",17,0,0,0,276,en,https://x.com/Tohid_MN/status/1997627495504380030
1997494515498942704,2025-12-07 02:32:58+00:00,1477170239678738433,DeskOfJethro,Zombie Capital.,"@michaeljburry Think about this MB, SpaceX can't even get the HLS to orbit, let alone to orbit with cargo, let alone to orbit with organic material, while burning billions of tax payer funds, yet if they were to IPO, they would be oversubscribed at any valuation.   The whole thing is corrupt.",7,2,2,0,433,en,https://x.com/DeskOfJethro/status/1997494515498942704
1997457362693538300,2025-12-07 00:05:20+00:00,1260552306782810112,MrMikeInvesting,Mike Investing,$ASTS remains a strong buy as itâ€™s positioned for its largest squeeze everâ€¦  With MACD confirming a bullish crossover &amp; RSI below overbought levels itâ€™s clear $ASTS can run hard.  Additionally SpaceX announced a 2026 IPO with a $800B Valuation.  Meanwhile $ASTS is only at $27Bâ€¦ https://t.co/X94bZLvLs2,395,46,30,1,30780,en,https://x.com/MrMikeInvesting/status/1997457362693538300
1997403581150875870,2025-12-06 20:31:38+00:00,1775033612657733632,MentoviaX,MentoviaX,@elonmusk @SpaceX SpaceX estimated revenues:  2025:  15.5B 2024:  13.2B 2023:    8.9B 2022:    4.6B 2021:     1.6B 2020:    1.2B  Easily $2T market cap by 2028 if it goes IPO....,18,2,3,1,7642,en,https://x.com/MentoviaX/status/1997403581150875870
1997381565718876462,2025-12-06 19:04:09+00:00,720960955656638464,ZynxBTC,Zynx,A lot of people ask me what would the majority of my portfolio look like if Bitcoin didn't exist...  The answer would be anything Elon touches + AI.  I have no doubt that SpaceX will IPO at more than a trillion dollars in valuation.  Love or hate the man you can't deny the https://t.co/kbSyrZSBSQ,46,2,9,0,2401,en,https://x.com/ZynxBTC/status/1997381565718876462
1997381228689801647,2025-12-06 19:02:49+00:00,1179006902,Magiks,Magiks,"@MarioNawfal The $800B valuation for a SpaceX IPO sounds incredibly ambitious, but given their track record and innovation, it's not entirely out of the realm of possibility",6,0,1,0,2320,en,https://x.com/Magiks/status/1997381228689801647
1997380522436411649,2025-12-06 19:00:00+00:00,1319287761048723458,MarioNawfal,Mario Nawfal,"ğŸš¨ ğŸ‡ºğŸ‡¸ SPACEX IPO INCOMING? $800B VALUATION COULD BE JUST THE LAUNCH PAD  If SpaceX hits public markets in 2026 with an $800B valuation, itâ€™s game overâ€¦ $1T+ is basically inevitable.  This isnâ€™t just another tech IPO.   Itâ€™s the generational company, dominating orbital launches, https://t.co/dUeYJxjE6E",3701,464,119,36,233809,en,https://x.com/MarioNawfal/status/1997380522436411649
1997369412857339993,2025-12-06 18:15:52+00:00,1169348503975317504,DriveTeslaca,Drive Tesla ğŸ‡¨ğŸ‡¦,SpaceX eyes secondary share sale with $800 B valuation and potential IPO   https://t.co/b9jD8mCqKn.,11,0,2,0,2351,en,https://x.com/DriveTeslaca/status/1997369412857339993
1997348729591050472,2025-12-06 16:53:40+00:00,53997644,BeyondTowers,Connect Beyond Towers ğŸ…°ï¸,Why would SpaceX want to announce an IPO now? Because they want to maximize valuation while the narrative is hot. They are â€œperceivedâ€ to be the front-runner for D2D. But once $ASTS starts proving superiority that perception changes and valuation drops. Super bullish news for AST,50,4,3,0,1640,en,https://x.com/BeyondTowers/status/1997348729591050472
1996645737430675569,2025-12-04T18:20:14+00:00,833100331,ChinaUncensored,China Uncensored,Why Xi Jinping Canâ€™t Name a Successor https://t.co/S4UnnSFiko https://t.co/1ku5T07B2H,88,8,14,1,3780,en,https://x.com/ChinaUncensored/status/1996645737430675569
1997513081065447634,2025-12-07T03:46:45+00:00,500827257,DrSherieGache,Dr. Sherie GachÃ©,@WallStreetApes @Grizz911 And thatâ€™s treason. Thatâ€™s why she must be removed from our govt. She wore the Somalia flag on her head as a scarf to the inauguration of Trump this year. She has never hid it.  Start impeachment/removal of this person.,62,9,1,0,941,en,https://x.com/DrSherieGache/status/1997513081065447634
1997392808731083131,2025-12-06T19:48:50+00:00,1412131273280212996,polydao,Mr. Buzzoni,"This is peak @Polymarket energy: &gt; AI at 39% to win TIME Person of the Yearâ€¦ &gt; Jensen Huang &amp; Sam Altman right behindâ€¦ &gt; Trump in the back rowâ€¦  And the market still goes: ""Relax. A human wins"" â€” 62%  Only in this timeline https://t.co/mPDxXMuhby",104,2,37,2,17179,en,https://x.com/polydao/status/1997392808731083131
1997329242556867007,2025-12-06T15:36:14+00:00,1446465174,akafaceUS,aka,BREAKING: The Time 2025 Person of the Year race is heating up on Polymarket!  40% Artificial Intelligence  23% Jensen Huang 11% Sam Altman 7% Donald Trump  Who are you putting your money on? https://t.co/AqQpIBH3Ac,51,14,32,3,35646,en,https://x.com/akafaceUS/status/1997329242556867007
1997305250084966702,2025-12-06T14:00:54+00:00,1577008378852802561,Atenov_D,Atenov int.,"The Time 2025 Person of the Year market on @Polymarket is quite interesting this year. It is not a person who is leading.   And yes, this is quite possible, as it has happened 18 times in our history. Fifteen times, more than one person won, and three times, groups of names won, https://t.co/kSr6nuLpOi https://t.co/65SGONcmQb",40,0,18,1,1633,en,https://x.com/Atenov_D/status/1997305250084966702
1997287070407311708,2025-12-06T12:48:40+00:00,1135917721588158464,HassamBalochh,Hassam Baloch,"Sagheer Baloch got forcibly disappeared on June 11, 2025. He had been abducted before in 2017 &amp; his sister Hameeda Baloch spent months struggling for his safe release. But sheâ€™s gone now. She died from cancer &amp; Sagheer lost the only person who stood by him in his toughest times. https://t.co/wFpirmI2QQ",44,26,2,1,2275,en,https://x.com/HassamBalochh/status/1997287070407311708
1997164330576761047,2025-12-06T04:40:56+00:00,1168233995945033728,aldamu_jo,Irlandarra,"In May 2025, Trump was privately informed that his name appears multiple times in the Epstein files.  Pam Bondi and senior DOJ officials briefed him in person.   Days later, the DOJ issued an unsigned memo: ""No list exists. Case closed.""  Source: https://t.co/YcvQSKAkYx",49,25,4,0,2296,en,https://x.com/aldamu_jo/status/1997164330576761047
1997013467111604636,2025-12-05T18:41:27+00:00,1335132884278108161,stats_feed,World of Statistics,Who will be the 2025 'Time Person of the Year' ?   2025: ??? 2024: ğŸ‡ºğŸ‡¸ Donald Trump  2023: ğŸ‡ºğŸ‡¸ Taylor Swift  2022: ğŸ‡ºğŸ‡¦ Volodymyr Zelensky  2021: ğŸ‡ºğŸ‡¸ Elon Musk  2020: ğŸ‡ºğŸ‡¸ Joe Biden &amp; Kamala Harris  2019: ğŸ‡¸ğŸ‡ª Greta Thunberg  2018: ğŸŒ Persecuted journalists  2017: ğŸ‡ºğŸ‡¸ MeToo movement,1317,48,397,82,221587,en,https://x.com/stats_feed/status/1997013467111604636
1997708381059207316,2025-12-07T16:42:48+00:00,19439467,JasonReidx,Jason Reid,Three-time Eurovision winner Johnny Logan has said that Israel should not be allowed to take part in the song contest https://t.co/cwZzBka622,57,8,0,0,661,en,https://x.com/JasonReidx/status/1997708381059207316
1997695682736722368,2025-12-07T15:52:20+00:00,8973062,rtenews,RTÃ‰ News,Three-time Eurovision winner Johnny Logan has said that Israel should not be allowed to take part in the song contest https://t.co/DaXFyeQZVk,1024,106,92,23,26009,en,https://x.com/rtenews/status/1997695682736722368
1997666274315297092,2025-12-07T13:55:29+00:00,1551908885295992834,MetCastPod,MetCast,ğŸš¨METS GIVEAWAYğŸš¨   Happy Winter Meetings Mets fans! Last year got us Juan Soto! Time to strike again!   - 2025 Topps Finest Juan Soto #39 Purple Checkerboard Refractor #6/150  To Enter: ğŸŸ  Follow Us  ğŸ”µ Repost   *Bonus Entry* - Tag a Mets fan! (3 Max)  Winner called 12/10 https://t.co/spBHG9NEpx,34,27,9,0,2476,en,https://x.com/MetCastPod/status/1997666274315297092
1997600233170309156,2025-12-07T09:33:03+00:00,804810702095601664,FloRacing,FloRacing,"ğ‘ğ„ğ’ğ”ğ‹ğ“ğ’ ğŸ When the checkered flag waved at 3:24 a.m. local time, history was made with the youngest #Snowflake125 winner ever.  Take a look at the full results ğŸ‘‡ https://t.co/9YoXMstNhX  #SnowballDerby",49,9,2,1,5692,en,https://x.com/FloRacing/status/1997600233170309156
1997549271789207936,2025-12-07T06:10:33+00:00,1356518215288041473,babyfolio,Babyfolio,"When did you all start your investing journey?  My journey started in 2017, still lived with my parents and poured everything I made from salaries (very low salary at the time) into the market.  Biggest winner in % and total value $TSLA from 2018-2025  Biggest loser in % $NVDA in",44,2,15,0,4309,en,https://x.com/babyfolio/status/1997549271789207936
1997448473701151087,2025-12-06T23:30:01+00:00,20545835,NEWSMAX,NEWSMAX,"President Donald Trump has urged Baseball Hall of Fame committee voters to elect former MLB star Roger Clemens, calling it a ""total travesty"" that the seven-time Cy Young Award winner has not been enshrined.  https://t.co/vw06To0Q5L https://t.co/yuEoQ8Oldd",242,31,30,3,24073,en,https://x.com/NEWSMAX/status/1997448473701151087
1997345460697416015,2025-12-06T16:40:41+00:00,1965430553748062208,Trendz_VK,18,Kohli plays cricket for one last time in 2025 What a year this has been -Century Vs Pak while chasing - 84 against Australia while chasing -Winner of the Champions trophy - 600+ Runs the ipl and trophy -Retired from the Test Cricket -Back to Back ducks -Back to Back centuries https://t.co/xzK17XlYMm,33,5,9,0,339,en,https://x.com/Trendz_VK/status/1997345460697416015
1997343750259933441,2025-12-06T16:33:53+00:00,1988447365263769600,baseerxeditzz,komalâœ¨,This is the finale trend we need to show everyone that they took him out unfairly. we should prove that heâ€™s the true winner.!!  DATE : 7. DECEMBER.2025 ( Tomorrow) TIME : 9 PM IST Sharp  #BaseerAli !! #BaseerSquad https://t.co/DwtyHagik0,151,45,0,1,1681,en,https://x.com/baseerxeditzz/status/1997343750259933441
1997338908879941788,2025-12-06T16:14:39+00:00,1810693538247745536,KimKatieUSA,"Kim ""Katie"" USA","Meltdown Maria yells â€œYOUâ€™RE HURTING HIM!!!â€  Reality: Juan decided to play limbo under a moving DHS truck instead keeping his feet in place.    Congratulations, Juan- 2025 Darwin Award winner.  Next time self deport so we don't have to listen to your self-inflicted pain. https://t.co/63H89bTkGY",613,94,10,4,7195,en,https://x.com/KimKatieUSA/status/1997338908879941788
1997337289270182350,2025-12-06T16:08:13+00:00,2270871151,JWonCATCHING,Jerry Weinstein,PATRICK BAILEY 2025 HIGH BALL SLAM DUNK WINNER From Xan Barksdaleâ€™s catching blog. He saved 25 runs with his receiving &amp; 9 of them were on balls up. Big time glove speed to get the pitches up down to the middle of the plate. https://t.co/hCITCtFwF9,40,5,1,2,7506,en,https://x.com/JWonCATCHING/status/1997337289270182350
1997704796699017235,2025-12-07T16:28:33+00:00,1822973088503357440,WhaleNoName,NoName,"ğŸš¨ FED WILL NOT CUT THE RATE  Sounds wild, agree  BUT THE ODDS FOR THIS ARE ACTUALLY THERE  (we all know Powell...)  1) INFLATION IS ABOVE TARGET  Yeah, itâ€™s within a normal range but itâ€™s not perfect  The Fed can easily drop something like â€œwe want to see a couple more months of https://t.co/08GcKiuPRH",34,5,8,0,1367,en,https://x.com/WhaleNoName/status/1997704796699017235
1997669837242524013,2025-12-07T14:09:38+00:00,21764428,The_RockTrading,"John, CMT @ The Rock Trading","**Sunday Morning Thoughts for the Week of December 8, 2025**  The highly anticipated final Federal Open Market Committee (FOMC) meeting of 2025 is scheduled to conclude on Wednesday at 2:00 PM EST, followed by a press conference by Chairman Powell at 2:30 PM EST. As of now, the https://t.co/BDNObij9Un",35,2,1,0,17547,en,https://x.com/The_RockTrading/status/1997669837242524013
1997647234863640915,2025-12-07T12:39:49+00:00,1745177143535861760,0xklarck,Klarck,ğŸš¨ BREAKING:  Only 2 of 12 oppose it - Fed is preparing to cut rates by 50 bps on December 10  BULLISH FOR CRYPTO &amp; $BTC https://t.co/momKRHKzLb,325,45,27,0,11771,en,https://x.com/0xklarck/status/1997647234863640915
1997575308971589761,2025-12-07T07:54:01+00:00,877357064724520961,CryptosR_Us,CryptosRus,$BTC SANTA RALLY: FED WATCH ğŸ…   All eyes are on the Fed decision. Coinbase Institutional shows rate-cut odds at 90% and improving liquidity - key catalysts for a December bounce.   Risk remains: any hawkish Powell comments could cap upside.   A Dec 10 rate cut + end of QT could https://t.co/7oXE95MGxr,184,50,52,2,10855,en,https://x.com/CryptosR_Us/status/1997575308971589761
1997548954708582605,2025-12-07T06:09:18+00:00,327228635,mrnguyen007,Kenny Nguyen,"The next FOMC meeting and thus the next rate cut announcement is December 9â€“10, 2025. The decision will be announced next Wednesday, December 10, 2025, at 2:00 p.m. ET. ğŸ’° ğŸ‡ºğŸ‡¸   All eyes on the FED and expect a 25-50 bps cut. âœ‚ï¸   QT ended with more cuts send bullish signal. https://t.co/FNOhlcWf3b",229,45,8,2,6910,en,https://x.com/mrnguyen007/status/1997548954708582605
1997464446453875147,2025-12-07T00:33:29+00:00,1194161504624562176,Matt41145588,Inside The Candle,ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€ğŸ‘€  December 10 2025  FOMC Decision Day.  The Moon and The 8 of Disks   If We Get a Rate Cut Fade the First Move.  Overall I See the Decision as Bearish. https://t.co/GmfPXtUwlr,112,5,5,0,8593,en,https://x.com/Matt41145588/status/1997464446453875147
1997316347592687958,2025-12-06T14:45:00+00:00,1536693901230321666,RoundtableSpace,0xMarioNawfal,The market seems to think the FED is cutting rates by 25 bps in next FOMC meeting happeningÂ inÂ 3Â days https://t.co/D1zQxSlmT6,132,10,58,0,66778,en,https://x.com/RoundtableSpace/status/1997316347592687958
1997312495011160167,2025-12-06T14:29:41+00:00,1745177143535861760,0xklarck,Klarck,ğŸš¨ BREAKING:  FED will hold a meeting on DECEMBER 10 regarding interest rate  The plan is simple: - 25 bps = Priced in - No cut = Dump - 50 bps = Glorious Bull Market  $BTC WILL EXPLODE VERY SOON! https://t.co/VHzBr7zlxl,36,2,9,0,1842,en,https://x.com/0xklarck/status/1997312495011160167
1997671432520712399,2025-12-07T14:15:59+00:00,1161703589942878208,garyblack00,Gary Black,"The market attaches a 95% probability to a Fed funds rate cut of 25bp on Wednesday, to 3.5-3.75%.  The market expects two additional 25bp rate cuts in 2026 in March and June.  To appease inflation hawks on the FOMC, Powell is expected to lean hawkish at the news conference,  but https://t.co/sISE3QNrhs",110,14,21,1,15673,en,https://x.com/garyblack00/status/1997671432520712399
1996994147606012179,2025-12-05T17:24:41+00:00,1745177143535861760,0xklarck,Klarck,"$BTC &amp; $ETH MANIPULATIONS CONTINUEâ€¦  $BTC dropped 5%, wiping out ~$200M in longs in 30 mins  Just one question â€“ why, ifâ€¦? - QT is over â€“ QE starting soon - December 10, FED will cut rate by 50 BPS - Whales are accumulating - Retail is in panic  Donâ€™t do anything stupid â€“ keep https://t.co/YEGe2fXg4M",52,15,12,0,3156,en,https://x.com/0xklarck/status/1996994147606012179
1996991294506246525,2025-12-05T17:13:21+00:00,253167239,GoldmanSachs,Goldman Sachs,"Goldman Sachs Research expects the Fed to cut rates in March and June next year, pushing the funds rate down to a terminal level of 3-3.25%. Read more from our Chief Economist Jan Hatzius. https://t.co/gQnPY82pOo",161,60,11,3,28189,en,https://x.com/GoldmanSachs/status/1996991294506246525
1996924698018361555,2025-12-05T12:48:43+00:00,985688130509393920,BinanceResearch,Binance Research,"Market sentiment improved as a turnaround in macro liquidity offset policy-driven headwinds. The December FOMC will navigate in a data vacuum.  For a deeper understanding of key market highlights, read our latest weekly commentary â¬‡ï¸ https://t.co/ddVufzbZnY",261,52,62,2,60989,en,https://x.com/BinanceResearch/status/1996924698018361555
1997668015488340217,2025-12-07T14:02:24+00:00,1002239051326517248,bitgu_ru,BitGuru ğŸ”¶,"#BREAKING   The Fed is set to cut interest rates by 25 bps in just 3 days officially confirmed.  This move will inject massive liquidity into the markets, and a big portion is expected to flow straight into crypto.  The bullish momentum weâ€™ve been waiting for is finally here. https://t.co/KtDHWOSzew",32,3,33,0,167,en,https://x.com/bitgu_ru/status/1997668015488340217
1997640271350079840,2025-12-07T12:12:09+00:00,782946231551131648,MartiniGuyYT,That Martini Guy â‚¿,UPDATE ğŸš¨  The Bank of America says the Fed will start buying bonds again in December to add cash to the system.  This keeps interest rates calm and stops money from getting tight.  Super bullish for Bitcoin and stocks! https://t.co/EvfYaIcpFk,100,16,45,0,6532,en,https://x.com/MartiniGuyYT/status/1997640271350079840
1996961466650329259,2025-12-05T15:14:50+00:00,1407691079533608972,kepochnik_,kepochnik,"New wallet. One bet. All-in position.  A trader who believes Trump will become Person of the Year for 2025  Wallet appeared a week ago and is already betting 15.6k on a risky market  Maybe itâ€™s just a gambler, or someone of workers at TIMEâ€™s company:  His potential win is 223k, https://t.co/7SKja82Ug2",104,3,49,1,7029,en,https://x.com/kepochnik_/status/1996961466650329259
1996932268808343803,2025-12-05T13:18:48+00:00,2176999141,FLCons,Croxxed Out,"@gman5180 The family that raise this 28 year old should be ashamed of themselves. They've raised a adult sized spoiled narcissistic toddler.  The Trump voter friend is better off without that person in their life.  There, I said it.",253,4,10,0,2084,en,https://x.com/FLCons/status/1996932268808343803
